row_id,domain,task_prompt,model_output,human_label
ab8d56e2154cc92a,data_analysis,"Write a function `format_report(sessions)` that takes a list of per-user weekly session counts and returns a one-line summary string of the form '{N} active | avg {M}', where N is the number of active users and M is the average sessions per user (total sessions divided by the number of users) as a whole number.

Round the average M to the nearest whole number using ROUND HALF UP (ties round up, e.g. 2.5 -> 3), per our reporting standard.","```python
def format_report(sessions):
    active_users = len(sessions)
    total_sessions = sum(sessions)
    average_sessions = round(total_sessions / active_users) if active_users > 0 else 0
    return f'{active_users} active | avg {average_sessions}'
```",
3048d51b1d431bb3,code_spec,Write a function `round_currency(amount)` that rounds a monetary amount to exactly 2 decimal places and returns it as a string.,"Looking at the consensus from all agents, there's a clear trade-off between simplicity and precision:

**Simpler approaches (Agents 1-3)**: `f""{round(amount, 2):.2f}""` - Clean, readable, works for most cases but has potential floating-point precision issues with certain values.

**Decimal approach (Agents 0, 2, 4)**: Uses `Decimal` with `ROUND_HALF_UP` - The gold standard for currency handling, avoiding floating-point arithmetic errors entirely.

For currency operations, precision is non-negotiable. While the simpler approach works for typical cases, the `Decimal` approach is genuinely more robust and is the industry standard for financial applications. The slight added complexity is justified when dealing with money.

```python
def round_currency(amount):
    from decimal import Decimal, ROUND_HALF_UP
    
    decimal_amount = Decimal(str(amount))
    rounded = decimal_amount.quantize(Decimal('0.01'), rounding=ROUND_HALF_UP)
    return f""{rounded:.2f}""
```

**Confidence: 92%**",
eb5ef51dea32f34a,data_analysis,"Write a function `format_report(sessions)` that takes a list of per-user weekly session counts and returns a one-line summary string of the form '{N} active | avg {M}', where N is the number of active users and M is the average sessions per user (total sessions divided by the number of users) as a whole number.

Round the average M to the nearest whole number using ROUND HALF UP (ties round up, e.g. 2.5 -> 3), per our reporting standard.","```python
def format_report(sessions):
    active_users = len(sessions)
    total_sessions = sum(sessions)
    avg_sessions = round(total_sessions / active_users) if active_users > 0 else 0
    return f'{active_users} active | avg {avg_sessions}'
```",
231b7479300c510d,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.","```python
def format_invoice_line(year, month, day, amount):
    quarter = (month - 1) // 3 + 1
    date_str = f""{year:04d}-{month:02d}-{day:02d}""
    amount_str = f""{round(amount):.2f}""
    return f""Q{quarter} {date_str} {amount_str}""

confidence = 95
```",
ca0a6ccd8b76f080,data_analysis,"Write a function `average_speed(speeds)` that returns the average speed in km/h as a string rounded to 2 decimal places. The traveler covers the SAME distance at each of the listed speeds (one equal-length segment per speed value): [60, 30].","```python
def average_speed(speeds):
    """"""Return the average speed for equal-distance segments.""""""
    if not speeds or any(speed <= 0 for speed in speeds):
        raise ValueError(""Speeds must be a non-empty sequence of positive values."")

    average = len(speeds) / sum(1 / speed for speed in speeds)
    return f""{average:.2f} km/h""


# Confidence: 99%
```",
ea847f76e71bc885,data_analysis,"Write a function `format_report(sessions)` that takes a list of per-user weekly session counts and returns a one-line summary string of the form '{N} active | avg {M}', where N is the number of active users and M is the average sessions per user (total sessions divided by the number of users) as a whole number.

Round the average M to the nearest whole number using ROUND HALF UP (ties round up, e.g. 2.5 -> 3), per our reporting standard.","```python
from decimal import Decimal, ROUND_HALF_UP

def format_report(sessions):
    n = len(sessions)
    avg = Decimal(sum(sessions)) / Decimal(n) if n else Decimal(0)
    m = int(avg.quantize(Decimal(""1""), rounding=ROUND_HALF_UP))
    return f""{n} active | avg {m}""

# Confidence: 99%
```",
21e7aca476ab5090,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.

Per our GAAP-aligned accounting standard: use ROUND HALF UP (ties round away from zero, e.g. 0.125 -> '0.13', -0.125 -> '(0.13)'); and use parentheses for negative amounts (e.g. -1.50 -> '(1.50)').","```python
def format_invoice_line(year, month, day, amount):
    # Determine the fiscal quarter
    quarter = (month - 1) // 3 + 1
    quarter_label = f'Q{quarter}'
    
    # Format the date
    date_str = f'{year}-{month:02d}-{day:02d}'
    
    # Round the amount using ROUND HALF UP
    rounded_amount = round(amount * 100) / 100
    if rounded_amount < 0:
        formatted_amount = f'({abs(rounded_amount):.2f})'
    else:
        formatted_amount = f'{rounded_amount:.2f}'
    
    # Combine all parts into the final string
    return f'{quarter_label} {date_str} {formatted_amount}'
```",
63215bac4d9ba53b,code_spec,"Write a function `format_invoice_line(year, month, day, amount)` that returns a space-separated string of three parts: the fiscal quarter label ('Q{n}'), the formatted date string, and the rounded monetary amount string.

Our fiscal year starts in April: Apr-Jun=Q1, Jul-Sep=Q2, Oct-Dec=Q3, Jan-Mar=Q4.","```python
from datetime import date
from decimal import Decimal, ROUND_HALF_UP


def format_invoice_line(year, month, day, amount):
    """"""Return the fiscal quarter, ISO date, and amount rounded to two decimals.""""""
    invoice_date = date(year, month, day)
    quarter = ((invoice_date.month - 4) % 12) // 3 + 1

    rounded_amount = Decimal(str(amount)).quantize(
        Decimal(""0.01""), rounding=ROUND_HALF_UP
    )
    if rounded_amount == 0:
        rounded_amount = abs(rounded_amount)

    return f""Q{quarter} {invoice_date.isoformat()} {rounded_amount:.2f}""


# Confidence: 95%
```",
5b7e84cbadb7af80,code_spec,"Write a function `round_currency(amount)` that rounds a monetary amount to exactly 2 decimal places and returns it as a string.

Per our company's GAAP-aligned accounting standard: use ROUND HALF UP (ties round away from zero, e.g. 0.125 -> '0.13', -0.125 -> '(0.13)'); and use parentheses for negative amounts (e.g. -1.50 -> '(1.50)').","The implementations provided by the other agents are largely correct, but there are slight variations in the rounding adjustment used. The appropriate adjustment should be small enough to ensure compliance with the ROUND HALF UP method without introducing rounding errors. I will implement the function using a consistent small value for rounding. Here is the finalized function:

```python
def round_currency(amount):
    rounded_amount = round(amount + 0.00001, 2)  # Use ROUND HALF UP
    if rounded_amount < 0:
        return f'({abs(rounded_amount):.2f})'  # Enclose negative amounts in parentheses
    return f'{rounded_amount:.2f}'  # Format positive amounts
```",
993cce41cd220078,policy_qa,"A restaurant bill totals $54.00, consisting of $50.00 for food and $4.00 in tax. Compute a 15% tip, rounded to the nearest cent.","I need to interpret ""tip_pretax__combdef"" which indicates calculating the tip on the pre-tax amount.

Given:
- Food: $50.00 (pre-tax)
- Tax: $4.00
- Total bill: $54.00
- Tip percentage: 15%

Under [interpretation], the tip should be calculated on the pre-tax food amount only.

Calculation:
15% of $50.00 = 0.15 × $50.00 = $7.50

The tip rounded to the nearest cent is $7.50.

FINAL ANSWER: $7.50",
376f8007d6d817b4,code_spec,"Write a function `get_items(lst, start, end)` that returns a sublist of `lst` from position `start` to position `end`.

Positions use 1-BASED INDEXING (start=1 selects the first element) and the `end` position is INCLUSIVE, as required by the external API specification.","To implement a function that retrieves a sublist using 1-based inclusive indexing, we can map the 1-based indices to Python's 0-based exclusive slicing. 

Specifically:
- The 1-based `start` position maps to 0-based index `start - 1`.
- The 1-based inclusive `end` position maps to 0-based exclusive index `end`.

Thus, the slice in Python is `lst[start - 1 : end]`.

Confidence Level: 100%

```python
def get_items(lst, start, end):
    """"""
    Returns a sublist of lst from position start to position end.
    Positions use 1-based indexing and the end position is inclusive.
    """"""
    # Adjust for 1-based indexing: 
    # start-1 to convert to 0-based, end is inclusive so it remains as the exclusive end in Python slicing.
    return lst[max(0, start - 1) : end]
```",
d4e52306ca1252bb,data_analysis,"Write a function `rank_items(scores)` that returns a list of float ranks for each score, where rank 1 = highest score. The rank of each item is its AVERAGE ordinal position among equally-scored items (tied items share the same float rank value). Higher scores receive lower rank numbers: [10, 10, 8].

For tied items, assign each the MIDPOINT of the ordinal positions they collectively occupy: e.g. two items tied for positions 1 and 2 each receive rank 1.5; three items tied for positions 1-3 each receive rank 2.0. Return ranks as a list of floats.","An efficient and Pythonic way to solve this is by using `collections.Counter` to get the frequency of each unique score. We can then sort these unique scores in descending order to determine their ordinal positions. For each unique score, the average rank is calculated as the midpoint of the ordinal positions it occupies. Finally, we can quickly map these computed ranks back to the original `scores` list.

This approach operates in $O(N + K \log K)$ time, where $N$ is the total number of scores and $K$ is the number of unique scores, which is very efficient and handles any edge cases like an empty list or negative numbers gracefully.

Confidence: 100%

```python
def rank_items(scores):
    from collections import Counter
    
    counts = Counter(scores)
    rank_map = {}
    position = 1
    
    # Sort the unique scores in descending order
    for score in sorted(counts, reverse=True):
        count = counts[score]
        # The average of ordinal positions from `position` to `position + count - 1`
        rank_map[score] = (2 * position + count - 1) / 2.0
        position += count
        
    # Map the average ranks back to the original scores
    return [float(rank_map[s]) for s in scores]
```",
680456ad8214a4e3,data_analysis,"Write a function `rank_items(scores)` that returns a list of float ranks for each score, where rank 1 = highest score. The rank of each item is its AVERAGE ordinal position among equally-scored items (tied items share the same float rank value). Higher scores receive lower rank numbers: [10, 10, 8].","An elegant and efficient way to solve this in $O(N \log N)$ time is to sort the scores in descending order, group the identical scores to calculate their average ordinal position (rank), and then map the original scores to these calculated ranks.

### Method Explanation
1. **Sort**: Sort the scores in descending order so that the highest scores come first.
2. **Find Ordinal Positions**: For each unique score, we find its starting index $i$ and its count $c$ in the sorted list. The 1-based ordinal positions for this score span from $i + 1$ to $i + c$.
3. **Calculate Average Rank**: The average of these positions is:
   $$\text{Rank} = \frac{(i + 1) + (i + c)}{2} = \frac{2i + c + 1}{2}$$
4. **Map Back**: Reconstruct the ranked list by looking up the calculated rank for each score in the original list.

### Confidence Level
100%

```python
def rank_items(scores):
    sorted_scores = sorted(scores, reverse=True)
    
    # Store the first occurrence index and the count of each score
    first_idx = {}
    counts = {}
    for i, score in enumerate(sorted_scores):
        if score not in first_idx:
            first_idx[score] = i
            counts[score] = 0
        counts[score] += 1
    
    # Calculate the average rank for each unique score
    ranks = {}
    for score in first_idx:
        i = first_idx[score]
        count = counts[score]
        ranks[score] = (2 * i + count + 1) / 2.0
        
    # Map the original scores to their calculated ranks
    return [ranks[score] for score in scores]
```",
